contract_id,label,text,clause_type_attention,review_sensitive_category_score,category_absence_rate,category_absence_prevalence,short_clause_signal,late_document_position,no_numbering_signal,layout_irregularity,layout_irregularity_proxy,scope_note,nearest_clause_similarity,nearest_reference_label,nearest_reference_contract_id,reference_match_scope,semantic_deviation,semantic_deviation_from_reference,clause_type_attention_norm,category_absence_rate_norm,layout_irregularity_norm,semantic_deviation_norm,proxy_risk_score,proxy_review_priority_score,score_interpretation,proxy_priority_band
"NETGEAR,INC_04_21_2003-EX-10.16-DISTRIBUTOR AGREEMENT",Anti-Assignment,"This Agreement may not be assigned by either party without prior written permission from the other party, which permission shall not be unreasonably withheld or delayed. Any attempt by either party to assign any right, or delegate any duty or obligation which arises under the Agreement without such permission will be voidable.",1.0,1.0,0.2666666666666667,0.2666666666666667,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.85866379737854,Anti-Assignment,ExactSciencesCorp_20180822_8-K_EX-10.1_11331629_EX-10.1_Promotion Agreement,same_label_different_contract,0.14133620262145996,0.14133620262145996,0.9999999985714286,0.18325791834058489,0.33333333299999995,0.17080313501742955,0.45518192951093217,0.45518192951093217,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
Microgenics Corporation - Collaborative Development and Commercialization Agreement,Anti-Assignment,"Neither Party may assign this Agreement to a Third Party unless both Parties have agreed to such assignment in a writing signed by an authorized representative of each Party hereto; provided, however, that upon providing written notice, (i) either Party may, without the other Party's consent, assign this Agreement to an Affiliate or to any Third Party entity that acquires all or substantially all of its assets to which this Agreement relates and (ii) Achaogen may, without Microgenics' consent, assign this Agreement (in whole or in part) to a Third Party licensee of Achaogen's rights with respect to Plazomicin.",1.0,1.0,0.2666666666666667,0.2666666666666667,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.6407887935638428,Anti-Assignment,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,same_label_different_contract,0.3592112064361572,0.3592112064361572,0.9999999985714286,0.18325791834058489,0.0,0.43410206500069176,0.45433999540674774,0.45433999540674774,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,No-Solicit Of Employees,"In turn, UTEK agrees that it will not directly or indirectly solicit any present employee of AVDU.",0.3,0.3,0.884313725490196,0.884313725490196,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.4595027565956116,No-Solicit Of Employees,LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTOR AGREEMENT,same_label_different_contract,0.5404972434043884,0.5404972434043884,0.0,0.8959276007761922,0.33333333299999995,0.6531837343932845,0.45394450039236917,0.45394450039236917,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
BizzingoInc_20120322_8-K_EX-10.17_7504499_EX-10.17_Endorsement Agreement,Affiliate License-Licensee,"Subject to the terms and conditions set forth herein, Theismann hereby grants to Bizzingo and its affiliates the unlimited right and privilege during the Term (as defined herein) and within the Territory to use the Property (as defined herein) in connection with the advertisement, promotion, and sale of the Network in the Territory whether through film, television, radio, print and Internet media, including the right to use the Property in or on the Network",0.3,0.3,0.884313725490196,0.884313725490196,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.4620380401611328,Affiliate License-Licensee,"PHREESIA,INC_05_28_2019-EX-10.18-STRATEGIC ALLIANCE AGREEMENT",same_label_different_contract,0.5379619598388672,0.5379619598388672,0.0,0.8959276007761922,0.33333333299999995,0.650119879254704,0.45317853660772406,0.45317853660772406,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
AlliedEsportsEntertainmentInc_20190815_8-K_EX-10.19_11788293_EX-10.19_Content License Agreement,Anti-Assignment,"Without the prior written consent of the other party, neither party shall assign or transfer any of its rights or obligations hereunder, in whole or in part, to any third party, and any purported assignment without such prior written consent shall be null and void and of no force and effect; except that notice, but no consent shall be required for such assignment or transfer in connection with an internal reorganization or sale of the transferring party, including by merger or other business combination, or a sale of substantially all of the assets of the transferring party.",1.0,1.0,0.2666666666666667,0.2666666666666667,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.8655568361282349,Anti-Assignment,HarpoonTherapeuticsInc_20200312_10-K_EX-10.18_12051356_EX-10.18_Development Agreement,same_label_different_contract,0.13444316387176514,0.13444316387176514,0.9999999985714286,0.18325791834058489,0.33333333299999995,0.1624729929848382,0.4530993940027843,0.4530993940027843,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,Liquidated Damages,"fully replace Shipper's original volume commitment as submitted in its Capacity Request Form in Exhibit C, Shipper will reimburse MPL for Shipper's pro rata portion of actual and committed Construction Costs, plus, an administrative fee of ten (10) percent of said costs (such reimbursement is hereinafter referred to as the ""Construction Cost Reimbursement"").",0.3,0.3,0.8803921568627451,0.8803921568627451,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.45906126499176025,Liquidated Damages,ZtoExpressCaymanInc_20160930_F-1_EX-10.10_9752871_EX-10.10_Transportation Agreement,same_label_different_contract,0.5409387350082397,0.5409387350082397,0.0,0.8914027139035852,0.33333333299999995,0.6537172708929075,0.45294666279912316,0.45294666279912316,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
TRIZETTOGROUPINC_08_18_1999-EX-10.17-TECHNICAL INFRASTRUCTURE MAINTENANCE AGREEMENT,Cap On Liability,"No action, regardless of form, related to, or arising out of this Agreement may be brought by either party more than two (2) years after the cause of action has arisen.",1.0,1.0,0.4607843137254902,0.4607843137254902,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.8326506614685059,Cap On Liability,BNLFINANCIALCORP_03_30_2007-EX-10.8-OUTSOURCING AGREEMENT,same_label_different_contract,0.16734933853149414,0.16734933853149414,0.9999999985714286,0.40723981853463287,0.0,0.20223965013252024,0.4523698667382169,0.4523698667382169,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
N2KINC_10_16_1997-EX-10.16-SPONSORSHIP AGREEMENT,Rofr/Rofo/Rofn,Excite will negotiate exclusively with Sponsor for the next [****] in good faith effort to negotiate and execute a written sponsorship renewal agreement.,0.3,0.3,0.8333333333333334,0.8333333333333334,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.4170575737953186,Rofr/Rofo/Rofn,JOINTCORP_09_19_2014-EX-10.15-FRANCHISE AGREEMENT,same_label_different_contract,0.5829424262046814,0.5829424262046814,0.0,0.8371040714323008,0.33333333299999995,0.7044781510018373,0.45206222220853454,0.45206222220853454,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"IOVANCEBIOTHERAPEUTICS,INC_08_03_2017-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",Irrevocable Or Perpetual License,"MD Anderson also grants LBIO a non-exclusive, royalty free, perpetual license (with rights to sub-license) under, in and to any and all data generated by MD Anderson in conducting studies of TILs in double refractory melanoma outside of the Collaboration and as of the Effective Date, and LBIO shall have unrestricted rights to use such double refractory melanoma data in governmental and regulatory submissions, including submissions that may become public.",0.3,0.3,0.8627450980392157,0.8627450980392157,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.44520992040634155,Irrevocable Or Perpetual License,HEALTHGATEDATACORP_11_24_1999-EX-10.1-HOSTING AND MANAGEMENT AGREEMENT (1),same_label_different_contract,0.5547900795936584,0.5547900795936584,0.0,0.8710407229768535,0.33333333299999995,0.6704564293292374,0.4520409546765227,0.4520409546765227,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
ElPolloLocoHoldingsInc_20200306_10-K_EX-10.16_12041700_EX-10.16_Development Agreement,Competitive Restriction Exception,"The foregoing shall not apply to operation of an El Pollo Loco® restaurant by Developer pursuant to a Franchise Agreement with Franchisor or the ownership by Developer of less than five percent (5%) of the issued or outstanding stock of any company whose shares are listed for trading on any public exchange or on the over-the-counter market, provided that Developer does not control or become involved in the operations of any such company.",0.3,0.3,0.8509803921568627,0.8509803921568627,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.43428733944892883,Competitive Restriction Exception,SimplicityEsportsGamingCompany_20181130_8-K_EX-10.1_11444071_EX-10.1_Franchise Agreement,same_label_different_contract,0.5657126605510712,0.5657126605510712,0.0,0.8574660623590324,0.33333333299999995,0.6836562174113447,0.4519472365425943,0.4519472365425943,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"VISIUMTECHNOLOGIES,INC_10_20_2004-EX-10.20-DISTRIBUTOR AGREEMENT",Covenant Not To Sue,"All applicable rights to copyrights, patents, trademarks, trade names, logos and identifying slogans and other intellectual property rights in the products are the exclusive property of WLI and Power2Ship shall not contest such ownership.",0.3,0.3,0.803921568627451,0.803921568627451,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.6116749048233032,Covenant Not To Sue,BICYCLETHERAPEUTICSPLC_03_10_2020-EX-10.11-SERVICE AGREEMENT,same_label_different_contract,0.3883250951766968,0.3883250951766968,0.0,0.8031674198877481,0.6666666659999999,0.469285797043471,0.4514466374328048,0.4514466374328048,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"BERKELEYLIGHTS,INC_06_26_2020-EX-10.12-COLLABORATION AGREEMENT",Liquidated Damages,"In the event that a Party solicits and then hires an employee of the other Party in violation of this Section 14.4 (Non-Solicit), the hiring Party shall, [***], within [***] ([***]) days of such hire, pay the other Party an amount equal to the [***] cash compensation actually paid to the individual",0.3,0.3,0.8803921568627451,0.8803921568627451,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.46768510341644287,Liquidated Damages,IDREAMSKYTECHNOLOGYLTD_07_03_2014-EX-10.39-Cooperation Agreement on Mobile Game Business,same_label_different_contract,0.5323148965835571,0.5323148965835571,0.0,0.8914027139035852,0.33333333299999995,0.6432954813814377,0.4503412154212557,0.4503412154212557,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
"Sonos, Inc. - Manufacturing Agreement",Cap On Liability,"EXCEPT IN THE EVENT OF A VIOLATION OF SECTION 3 (OWNERSHIP; GRANT OF RIGHTS: TRADEMARKS USAGE), OR FOR EACH PARTY'S OBLIGATIONS UNDER SECTION 11 (INDEMNITY), OR BREACH OF SECTION 12 (CONFIDENTIALITY), UNDER NO CIRCUMSTANCES WILL EITHER PARTY BE LIABLE TO THE OTHER UNDER ANY CONTRACT, STRICT LIABILITY, NEGLIGENCE OR OTHER LEGAL OR EQUITABLE THEORY, FOR ANY INCIDENTAL OR CONSEQUENTIAL DAMAGES OR LOST PROFITS IN CONNECTION WITH THE SUBJECT MATTER OF THIS AGREEMENT.",1.0,1.0,0.4607843137254902,0.4607843137254902,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.842397928237915,Cap On Liability,RaeSystemsInc_20001114_10-Q_EX-10.57_2631790_EX-10.57_Co-Branding Agreement,same_label_different_contract,0.15760207176208496,0.15760207176208496,0.9999999985714286,0.40723981853463287,0.0,0.19046021299787028,0.4494250074545544,0.4494250074545544,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,medium-review-priority
